tag_id,scaffold_id,terminus,num_msa_hits,af2_rmsd,af2_mean_bfactor,af2_fix_rmsd,af2_fix_mean_bfactor,af3_rmsd,af3_mean_bfactor,af3_fix_rmsd,af3_fix_mean_bfactor,esm_rmsd,esm_mean_bfactor,esm_argmax_rmsd,esm_argmax_mean_bfactor,af3_rmsd_delta,af3_rmsd_ratio,af3_rmsd_abs_delta,af3_bfactor_delta,af3_bfactor_ratio,af3_bfactor_abs_delta,af3_rmsd_abs_delta_normalized,af3_bfactor_abs_delta_normalized,max_normalized_delta,combined_delta_score,msa_category
1qg9,GST,N,544,5.897677421569824,55.6804761904762,3.228504180908203,63.34190476190479,6.173556327819824,60.03174603174604,3.271315097808838,70.0652380952381,4.932511329650879,0.6909523809523807,4.994322299957275,0.5247619047619048,2.9022412300109863,1.8871787471512416,2.9022412300109863,-10.033492063492062,0.8567978595911747,10.033492063492062,0.6398998377456965,0.2419646754885631,0.6398998377456965,0.8818645132342595,Deep
1qg9,GST,C,544,2.9610390663146973,55.06047619047619,3.367559671401977,58.845238095238095,3.8553895950317374,40.156349206349205,2.915711641311645,49.36746031746033,5.442792892456055,0.739047619047619,3.715125799179077,0.409047619047619,0.9396779537200923,1.3222808251701372,0.9396779537200923,-9.211111111111123,0.8134173592913523,9.211111111111123,-0.16719226163350087,0.17163925430946278,0.17163925430946278,0.004446992675961908,Deep
1qg9,MBP,N,544,6.218894481658936,39.80761904761905,3.057105302810669,64.50761904761904,7.6728835105896,36.39825396825396,3.0788419246673584,65.41111111111111,,,4.541831016540527,0.4747619047619047,4.594041585922241,2.4921329832217958,4.594041585922241,-29.01285714285715,0.5564536873013176,29.01285714285715,1.33564234830743,1.864973864908591,1.864973864908591,3.200616213216021,Deep
1qg9,MBP,C,544,6.607812404632568,39.69238095238096,2.9695751667022705,67.1204761904762,5.067843914031982,45.89793650793651,3.110338926315308,75.13492063492062,4.776619911193848,0.619047619047619,5.137730598449707,0.4504761904761903,1.9575049877166744,1.6293542389078643,1.9575049877166744,-29.23698412698411,0.6108735607901131,29.23698412698411,0.25138285775105346,1.8841399515144357,1.8841399515144357,2.135522809265489,Deep
2lds,no_scaffold,,12,2.359918594360352,85.28888888888886,,,2.079050064086914,94.43685185185186,,,2.591346263885498,0.8761111111111111,2.759345054626465,0.8572222222222222,,,,,,,,,,0.0,Medium
2lds,GFP,N,12,3.8743066787719727,65.78972222222221,4.693935394287109,70.315,10.120059967041016,47.23027777777778,4.59407901763916,65.69638888888889,2.8969883918762207,0.6894444444444444,2.8983397483825684,0.609722222222222,5.5259809494018555,2.202848476960152,5.5259809494018555,-18.46611111111111,0.7189174104783368,18.46611111111111,1.7188966904483907,0.9630751103178152,1.7188966904483907,2.681971800766206,Medium
2lds,GFP,C,12,4.345401763916016,73.97888888888889,4.865260124206543,71.51222222222223,2.5179359912872314,82.15879629629629,2.5107691287994385,81.92592592592594,2.8673698902130127,0.7,3.741809606552124,0.4113888888888889,0.007166862487792969,1.0028544490234432,0.007166862487792969,0.23287037037034963,1.0028424502712474,0.23287037037034963,-0.550681723302969,-0.596129697186728,-0.550681723302969,-1.146811420489697,Medium
2lds,SUMO,N,12,12.188121795654297,40.81027777777777,5.417271614074707,70.78166666666665,13.482454299926758,39.75685185185185,9.652912139892578,63.42203703703703,2.4753201007843018,0.8072222222222223,10.095291137695312,0.4580555555555556,3.8295421600341797,1.3967240253029793,3.8295421600341797,-23.66518518518518,0.6268617929858473,23.66518518518518,1.0212466526026203,1.4076708575102137,1.4076708575102137,2.428917510112834,Medium
2lds,SUMO,C,12,3.969249725341797,75.50722222222223,2.2184295654296875,84.06305555555556,2.5017354488372803,87.05425925925925,5.91544771194458,64.43194444444445,2.437741756439209,0.8274999999999999,2.567943334579468,0.6911111111111113,-3.4137122631073,0.4229156558658663,3.4137122631073,22.6223148148148,1.3511040216133874,22.6223148148148,0.8502391602329292,1.3184904140439975,1.3184904140439975,2.168729574276927,Medium
2lds,GST,N,12,10.78501796722412,62.041388888888896,10.118219375610352,59.94527777777779,19.433706283569336,29.718611111111112,13.378238677978516,47.62777777777778,2.2593345642089844,0.7447222222222223,2.437065839767456,0.6541666666666666,6.05546760559082,1.4526356384685024,6.05546760559082,-17.909166666666668,0.623976437653097,17.909166666666668,1.9366448273362233,0.9154483352623873,1.9366448273362233,2.8520931625986106,Medium
2lds,GST,C,12,4.836836338043213,68.34027777777777,4.361606597900391,70.2991666666667,6.276578426361084,55.9075,6.591615200042725,55.765277777777776,2.577553987503052,0.6508333333333334,5.928168296813965,0.4202777777777778,-0.3150367736816406,0.9522064374025355,0.3150367736816406,0.14222222222222314,1.0025503723443998,0.14222222222222314,-0.4240721123095656,-0.6038814200095465,-0.4240721123095656,-1.027953532319112,Medium
2lds,MBP,N,12,4.207338333129883,60.16777777777778,3.4662952423095703,63.88305555555554,2.4006128311157227,76.32277777777779,4.310574054718018,64.28333333333333,2.6480653285980225,0.7383333333333333,3.4786715507507324,0.5363888888888889,-1.909961223602295,0.556912559822096,1.909961223602295,12.039444444444456,1.1872871834759313,12.039444444444456,0.23183077662580964,0.41350250798246396,0.41350250798246396,0.6453332846082735,Medium
2lds,MBP,C,12,4.910035610198975,66.63805555555555,4.691199779510498,65.99027777777776,4.865653038024902,64.42703703703704,4.665213108062744,61.45703703703703,2.2601842880249023,0.6008333333333333,7.007432460784912,0.3547222222222222,0.2004399299621582,1.0429647961023998,0.2004399299621582,2.970000000000006,1.0483264430436199,2.970000000000006,-0.47119936078971997,-0.3620656743415877,-0.3620656743415877,-0.8332650351313077,Medium
1q2f,no_scaffold,,6,6.257421493530273,85.14531249999999,,,3.697573184967041,91.99333333333334,,,5.682882308959961,0.9762500000000004,5.707405090332031,0.9478124999999998,,,,,,,,,,0.0,Medium
1q2f,GFP,N,6,5.718116760253906,56.451875,5.781209468841553,60.5340625,5.801661491394043,43.55979166666666,6.162569522857666,45.6471875,5.735370635986328,0.8584375,5.344751834869385,0.33125,-0.36090803146362305,0.9414354628982319,0.36090803146362305,-2.087395833333339,0.9542710964759146,2.087395833333339,-0.4052078391461575,-0.4375410481030542,-0.4052078391461575,-0.8427488872492117,Medium
1q2f,GFP,C,6,6.38446855545044,57.34125,5.89020586013794,51.584375,7.363573551177978,56.18822916666667,6.341558456420898,56.347708333333344,6.489441394805908,0.565,7.356572151184082,0.3253125,1.0220150947570792,1.1611615034033593,1.0220150947570792,-0.15947916666667084,0.9971697310967245,0.15947916666667084,-0.13333161784217532,-0.6024057026029036,-0.13333161784217532,-0.7357373204450789,Medium
1q2f,SUMO,N,6,5.327023029327393,78.90374999999999,5.353972911834717,82.589375,6.903485298156738,57.851979166666666,6.300301551818848,64.3390625,5.737898826599121,0.82875,3.72357988357544,0.5140625,0.6031837463378906,1.095738869223451,0.6031837463378906,-6.487083333333331,0.8991734868170743,6.487083333333331,-0.3055734387124436,-0.06130437141675001,-0.06130437141675001,-0.36687781012919357,Medium
1q2f,SUMO,C,6,6.513197898864746,66.01156250000001,4.647809982299805,66.131875,5.921862602233887,66.35875,6.614242076873779,67.2890625,5.968380928039551,0.7318749999999999,6.130131244659424,0.6549999999999999,-0.6923794746398926,0.8953199071650632,0.6923794746398926,-0.9303124999999994,0.9861743875536979,0.9303124999999994,-0.26889224301261694,-0.53648834560599,-0.26889224301261694,-0.805380588618607,Medium
1q2f,GST,N,6,5.518259525299072,72.12218750000001,5.210913181304932,72.9140625,6.327619552612305,66.40729166666667,6.457850933074951,64.32197916666667,4.790097236633301,0.603125,6.19439697265625,0.4415625,-0.13023138046264648,0.9798336347784609,0.13023138046264648,2.0853125000000006,1.032419905715225,2.0853125000000006,-0.5000721957675667,-0.4377192031219653,-0.4377192031219653,-0.9377913988895319,Medium
1q2f,GST,C,6,5.571986675262451,74.91625,6.114418029785156,63.2621875,5.569923400878906,73.33770833333334,5.621204376220703,71.20208333333333,4.905107975006104,0.535625,5.703368186950684,0.4484375,-0.051280975341796875,0.9908772263184861,0.051280975341796875,2.1356250000000045,1.0299938555168682,2.1356250000000045,-0.532540065204241,-0.43341675941527447,-0.43341675941527447,-0.9659568246195155,Medium
1q2f,MBP,N,6,9.051201820373535,34.05125,5.301316261291504,52.00875,5.683413505554199,57.4790625,5.695249080657959,63.83197916666666,,,6.173304080963135,0.5034375,-0.011835575103759766,0.9979218511892737,0.011835575103759766,-6.352916666666665,0.9004743899593171,6.352916666666665,-0.5487617439004501,-0.07277755463459115,-0.07277755463459115,-0.6215392985350412,Medium
1q2f,MBP,C,6,6.100288391113281,59.958125,6.725275993347168,40.6059375,5.72727632522583,75.01635416666666,6.227173805236816,77.0265625,5.138185501098633,0.6859375,5.532923698425293,0.535625,-0.49989748001098633,0.9197232170409967,0.49989748001098633,-2.0102083333333383,0.9739024010926965,2.0102083333333383,-0.34804928167449445,-0.4441416915536912,-0.34804928167449445,-0.7921909732281857,Medium
2lwb,no_scaffold,,70,3.6311070919036874,67.8,,,2.6101348400115967,80.09883333333336,,,3.479060173034668,0.802,3.83185601234436,0.5935000000000001,,,,,,,,,,0.0,Medium
2lwb,GFP,N,70,3.381332874298096,55.669,3.1773738861083984,58.11549999999998,4.055736064910889,46.82033333333334,3.869128942489624,47.2755,7.139760971069336,0.7880000000000001,7.622806072235107,0.3535000000000001,0.18660712242126465,1.0482297502086324,0.18660712242126465,-0.4551666666666634,0.9903720390759132,0.4551666666666634,-0.4768880179725793,-0.5771201607689258,-0.4768880179725793,-1.0540081787415052,Medium
2lwb,GFP,C,70,3.7491536140441895,59.636,4.071476936340332,56.87899999999999,3.691298484802246,42.89933333333333,3.956462860107422,43.54566666666667,8.983983993530273,0.607,5.291978359222412,0.2455,-0.2651643753051758,0.932979435247883,0.2651643753051758,-0.6463333333333381,0.9851573443970696,0.6463333333333381,-0.4445818299798205,-0.5607726562336904,-0.4445818299798205,-1.0053544862135109,Medium
2lwb,SUMO,N,70,3.4333808422088623,59.58899999999999,3.6017603874206543,55.416,4.7609543800354,56.41499999999999,8.195350646972656,64.2045,8.564139366149902,0.7735,7.977502822875977,0.5170000000000001,-3.434396266937256,0.580933578698562,3.434396266937256,-7.789500000000004,0.8786767282667102,7.789500000000004,0.8587453298308017,0.0500710202053877,0.8587453298308017,0.9088163500361893,Medium
2lwb,SUMO,C,70,8.156301498413086,58.5375,8.74041748046875,51.36249999999998,4.67802619934082,46.717666666666666,4.356665134429932,49.127,8.237957000732422,0.6809999999999999,7.441690444946289,0.5269999999999999,0.32136106491088867,1.0737630859831826,0.32136106491088867,-2.409333333333336,0.9509570433095175,2.409333333333336,-0.42147128636577946,-0.4100107530308028,-0.4100107530308028,-0.8314820393965823,Medium
2lwb,GST,N,70,3.4838788509368896,64.238,3.5017850399017334,66.9035,9.525382041931152,45.24783333333333,3.941001892089844,52.10066666666668,7.221624851226807,0.6244999999999999,8.461856842041016,0.4510000000000001,5.584380149841309,2.416995044090174,5.584380149841309,-6.852833333333351,0.8684693733925347,6.852833333333351,1.7429130031217959,-0.03002747629680718,1.7429130031217959,1.7128855268249887,Medium
2lwb,GST,C,70,5.00972843170166,41.472,6.498002529144287,50.577000000000005,7.42870569229126,41.097166666666666,7.645458698272705,41.75233333333333,8.158751487731934,0.6050000000000002,5.566564083099365,0.2574999999999999,-0.2167530059814453,0.971649443867846,0.2167530059814453,-0.6551666666666662,0.9843082622128904,0.6551666666666662,-0.46449070842126133,-0.5600172789535101,-0.46449070842126133,-1.0245079873747713,Medium
2lwb,MBP,N,70,3.384076833724976,56.9995,3.1282379627227783,69.0395,4.020471572875977,54.6595,3.858507871627808,56.0245,5.060840129852295,0.505,3.550555944442749,0.4225,0.1619637012481685,1.0419757343088794,0.1619637012481685,-1.365000000000002,0.9756356593990129,1.365000000000002,-0.4870224736463193,-0.4993163009102976,-0.4870224736463193,-0.9863387745566169,Medium
2lwb,MBP,C,70,4.065193176269531,45.649,3.5506982803344727,54.1795,4.488226890563965,48.12500000000001,4.352617740631104,48.0295,3.376021385192871,0.5615000000000002,3.068623781204224,0.385,0.13560914993286044,1.031155768324649,0.13560914993286044,0.09550000000000836,1.001988361319606,0.09550000000000836,-0.4978606210865733,-0.6078768432336471,-0.4978606210865733,-1.1057374643202205,Medium
6rro,no_scaffold,,0,0.8074554204940796,80.40818181818183,,,0.504782497882843,98.2609090909091,,,5.607457637786865,0.7054545454545454,5.639716625213623,0.7390909090909091,,,,,,,,,,0.0,Shallow
6rro,GFP,N,0,4.425788402557373,40.830000000000005,4.186369895935059,39.35818181818182,4.62523889541626,33.25818181818182,4.758814811706543,32.00727272727272,4.369753837585449,0.8109090909090908,4.1119537353515625,0.3063636363636364,-0.1335759162902832,0.9719308437971382,0.1335759162902832,1.2509090909090972,1.0390820268120884,1.2509090909090972,-0.4986967759402489,-0.5090727175822729,-0.4986967759402489,-1.0077694935225219,Shallow
6rro,GFP,C,0,4.35362720489502,38.455454545454536,4.461267948150635,38.381818181818176,4.361128807067871,42.67666666666666,4.171002388000488,41.9239393939394,5.89167594909668,0.85,4.848190307617188,0.3081818181818181,0.1901264190673828,1.045582908227134,0.1901264190673828,0.7527272727272631,1.017954593094276,0.7527272727272631,-0.4754407288315016,-0.5516744413770366,-0.4754407288315016,-1.0271151702085382,Shallow
6rro,SUMO,N,0,0.5367863178253174,53.95181818181818,0.6326055526733398,80.29636363636364,4.479248523712158,53.96212121212122,4.687765121459961,52.32212121212121,5.558560371398926,0.8981818181818182,1.8363614082336424,0.4863636363636364,-0.20851659774780273,0.9555189749603192,0.20851659774780273,1.6400000000000077,1.0313442949560707,1.6400000000000077,-0.4678778807447943,-0.4757998384141008,-0.4678778807447943,-0.9436777191588951,Shallow
6rro,SUMO,C,0,4.320662975311279,50.39545454545454,3.0059595108032227,49.91181818181818,5.660716533660889,61.22484848484848,5.667723655700684,59.91515151515152,5.621590614318848,0.83,3.731553316116333,0.5154545454545454,-0.007007122039794922,0.9987636796595143,0.007007122039794922,1.309696969696958,1.0218591948209588,1.309696969696958,-0.5507474155815764,-0.5040455068668341,-0.5040455068668341,-1.0547929224484105,Shallow
6rro,GST,N,0,4.488019943237305,40.82181818181818,4.6667561531066895,41.08636363636364,0.6567219495773315,49.345454545454544,0.6083743572235107,53.05424242424243,,,4.415546417236328,0.6372727272727273,0.0483475923538208,1.0794701350899614,0.0483475923538208,-3.708787878787888,0.9300944145214445,3.708787878787888,-0.5337464009502779,-0.2988886654537343,-0.2988886654537343,-0.8326350664040123,Shallow
6rro,GST,C,0,2.303885698318481,71.15818181818183,2.257589817047119,71.85545454545455,1.467360019683838,59.36000000000001,1.475249409675598,63.94484848484848,0.7546632885932922,0.6436363636363636,1.4321409463882446,0.3281818181818182,-0.007889389991760032,0.9946521652948874,0.007889389991760032,-4.584848484848472,0.9282999554540373,4.584848484848472,-0.5503845883024925,-0.22397286041075704,-0.22397286041075704,-0.7743574487132495,Shallow
6rro,MBP,N,0,4.425168514251709,40.60363636363637,4.206807613372803,37.13727272727272,4.550413131713867,44.32424242424243,4.40721607208252,41.16606060606061,4.632866382598877,0.7636363636363637,3.213913679122925,0.5254545454545454,0.14319705963134677,1.0324914996880747,0.14319705963134677,3.1581818181818164,1.0767180966963077,3.1581818181818164,-0.4947401398045505,-0.3459734173607201,-0.3459734173607201,-0.8407135571652706,Shallow
6rro,MBP,C,0,0.954814314842224,39.56181818181818,2.7938835620880127,35.122727272727275,0.6840675473213196,51.64818181818181,0.6471229195594788,47.67999999999999,,,1.546013593673706,0.4309090909090909,0.03694462776184082,1.0570905876537187,0.03694462776184082,3.9681818181818187,1.0832252898108603,3.9681818181818187,-0.5384358001369789,-0.27670674600828704,-0.27670674600828704,-0.8151425461452659,Shallow
7th8,no_scaffold,,471,6.450587749481201,85.00303030303031,,,6.71066951751709,92.1078787878788,,,6.310472965240479,0.947878787878788,6.297911643981934,0.9154545454545452,,,,,,,,,,0.0,Medium
7th8,GFP,N,471,6.130626201629639,81.34878787878787,6.152617931365967,82.91030303030303,6.216086864471436,85.43424242424243,6.145442485809326,85.83030303030304,5.934253215789795,0.8036363636363635,6.589920520782471,0.5881818181818183,0.07064437866211026,1.01149540961863,0.07064437866211026,-0.39606060606061533,0.9953855387657109,0.39606060606061533,-0.5245769844589141,-0.582174580614526,-0.5245769844589141,-1.10675156507344,Medium
7th8,GFP,C,471,6.556780815124512,82.84424242424242,6.421062469482422,86.07454545454546,6.20849084854126,83.33585858585859,6.173316955566406,83.73292929292928,6.53033447265625,0.6948484848484847,5.721963405609131,0.5293939393939394,0.035173892974853516,1.0056977299607366,0.035173892974853516,-0.39707070707069647,0.995257890647996,0.39707070707069647,-0.5391640039477494,-0.5820882024235408,-0.5391640039477494,-1.1212522063712902,Medium
7th8,SUMO,N,471,7.947757720947266,48.9069696969697,6.138473033905029,88.64272727272727,6.252162933349609,89.4779797979798,6.139779567718506,90.19444444444444,6.264486312866211,0.9245454545454544,6.301031589508057,0.7775757575757576,0.11238336563110352,1.0183041368817194,0.11238336563110352,-0.7164646464646438,0.992056443710278,0.7164646464646438,-0.5074120822997173,-0.5547754184334673,-0.5074120822997173,-1.0621875007331847,Medium
7th8,SUMO,C,471,6.132712364196777,86.55575757575758,6.245543479919434,86.01121212121213,6.17104434967041,86.33949494949498,6.281335353851318,83.39656565656566,6.1957106590271,0.8893939393939394,6.142735004425049,0.7681818181818183,-0.1102910041809082,0.9824414717623244,0.1102910041809082,2.942929292929321,1.0352883751238457,2.942929292929321,-0.5082725531012957,-0.36438060986003595,-0.36438060986003595,-0.8726531629613317,Medium
7th8,GST,N,471,6.160743713378906,86.69515151515151,6.230188369750977,86.99969696969697,6.109250545501709,88.24151515151515,6.117923259735107,91.12929292929296,,,6.022139549255371,0.6557575757575758,-0.008672714233398438,0.9985824087904996,0.008672714233398438,-2.8877777777778135,0.9683112017557468,2.8877777777778135,-0.5500624510168742,-0.3690968590879226,-0.3690968590879226,-0.9191593101047968,Medium
7th8,GST,C,471,8.530715942382812,54.17606060606061,6.141703128814697,80.21030303030302,6.1861677169799805,81.49121212121213,6.0958099365234375,82.94555555555556,6.2268805503845215,0.8218181818181818,5.82902717590332,0.6024242424242425,0.09035778045654297,1.0148229327025369,0.09035778045654297,-1.4543434343434285,0.9824662885840901,1.4543434343434285,-0.516469968989714,-0.4916761499175028,-0.4916761499175028,-1.0081461189072167,Medium
7th8,MBP,N,471,14.735698699951172,36.50727272727273,6.209649562835693,80.52181818181818,6.194282531738281,79.01646464646464,6.190670490264893,86.38515151515152,6.138011932373047,0.8003030303030303,6.426353931427002,0.5984848484848485,0.003612041473388672,1.0005834653094634,0.003612041473388672,-7.368686868686879,0.914699612844987,7.368686868686879,-0.5521436216224236,0.014085433949271177,0.014085433949271177,-0.5380581876731524,Medium
7th8,MBP,C,471,6.067380428314209,75.65151515151516,6.261823654174805,76.46121212121213,6.21605396270752,79.80464646464647,6.225476264953613,81.33525252525251,,,6.258698463439941,0.5466666666666667,-0.009422302246092862,0.9984864929452649,0.009422302246092862,-1.530606060606047,0.9811815170779629,1.530606060606047,-0.5497541875483054,-0.485154596497989,-0.485154596497989,-1.0349087840462943,Medium
5xdj,no_scaffold,,3,1.131180763244629,89.76190476190472,,,1.0067024230957031,97.04428571428572,,,1.2169053554534912,0.9728571428571428,1.1949994564056396,0.9557142857142856,,,,,,,,,,0.0,Medium
5xdj,GFP,N,3,2.88603138923645,44.32666666666667,3.1811270713806152,48.72285714285716,2.944943428039551,47.83079365079366,2.8714749813079834,42.40031746031747,1.082300305366516,0.865714285714286,2.903738021850586,0.3495238095238093,0.07346844673156738,1.02558561269376,0.07346844673156738,5.430476190476192,1.1280763097011852,5.430476190476192,-0.523415603802044,-0.1516595068647976,-0.1516595068647976,-0.6750751106668416,Medium
5xdj,GFP,C,3,1.2167869806289673,47.38,1.54021954536438,47.032857142857154,1.6433746814727783,55.69968253968255,1.4223374128341677,54.27825396825397,1.2184929847717283,0.792857142857143,5.443878650665283,0.292857142857143,0.22103726863861062,1.1554042427936764,0.22103726863861062,1.421428571428578,1.0261878094357997,1.421428571428578,-0.4627288317041965,-0.4944908449695193,-0.4627288317041965,-0.9572196766737158,Medium
5xdj,SUMO,N,3,1.690926194190979,57.88047619047619,1.5855858325958252,62.59952380952381,6.920163631439209,51.48873015873015,6.0971527099609375,51.39412698412698,1.3092581033706665,0.7285714285714285,1.8718980550765991,0.5933333333333334,0.8230109214782715,1.1349828289742057,0.8230109214782715,0.09460317460317214,1.001840739013475,0.09460317460317214,-0.21517086243477002,-0.6079535347275029,-0.21517086243477002,-0.8231243971622729,Medium
5xdj,SUMO,C,3,2.793166160583496,46.86952380952382,1.157570719718933,56.12904761904762,5.081082344055176,57.85269841269841,5.328097343444824,49.90730158730158,1.2325477600097656,0.7566666666666669,2.125192403793335,0.5333333333333333,-0.24701499938964844,0.9536391729603905,0.24701499938964844,7.945396825396827,1.1592030939901279,7.945396825396827,-0.45204564940773173,0.06340244510618938,0.06340244510618938,-0.38864320430154237,Medium
5xdj,GST,N,3,1.2952760457992554,47.41857142857144,8.32818603515625,33.09476190476191,2.9767415523529053,48.82047619047618,3.0582516193389893,48.80333333333334,,,1.7936103343963623,0.4261904761904763,-0.08151006698608398,0.9733474948658078,0.08151006698608398,0.017142857142836476,1.0003512640627588,0.017142857142836476,-0.520108536839141,-0.6145775080020462,-0.520108536839141,-1.1346860448411873,Medium
5xdj,GST,C,3,1.3851597309112549,47.29047619047619,3.0850987434387207,35.58047619047618,1.4569251537322998,45.316349206349216,1.4152424335479736,44.90873015873016,1.9128985404968264,0.5157142857142857,1.386872172355652,0.4271428571428572,0.04168272018432617,1.029452706614957,0.04168272018432617,0.40761904761905754,1.0090766104091193,0.40761904761905754,-0.5364872887149453,-0.5811861673148039,-0.5364872887149453,-1.1176734560297492,Medium
5xdj,MBP,N,3,8.479071617126465,36.78904761904762,6.741316795349121,31.245238095238093,8.611223220825195,30.66920634920635,1.8534475564956665,46.8363492063492,1.8544427156448364,0.6152380952380954,2.1014554500579834,0.5314285714285713,6.757775664329529,4.646057122385771,6.757775664329529,-16.16714285714285,0.6548163310954388,16.16714285714285,2.225464705087944,0.7664801985927584,2.225464705087944,2.9919449036807024,Medium
5xdj,MBP,C,3,1.2396339178085327,48.2542857142857,1.6605311632156372,44.01190476190477,1.250103235244751,55.00285714285714,1.259423851966858,53.92793650793652,,,1.6864129304885864,0.4709523809523809,-0.009320616722106934,0.9925993010950596,0.009320616722106934,1.0749206349206162,1.0199325378370898,1.0749206349206162,-0.5497960050958066,-0.5241222664005152,-0.5241222664005152,-1.0739182714963218,Medium
1meq,no_scaffold,,985,2.991976499557495,81.51608695652173,,,2.1189329624176025,95.87202898550724,,,8.986359596252441,0.903913043478261,9.211892127990724,0.7347826086956523,,,,,,,,,,0.0,Deep
1meq,GFP,N,985,13.917168617248535,44.54434782608696,14.08193588256836,42.79913043478262,12.738263130187988,39.91710144927537,12.699300765991213,42.99304347826087,14.783770561218262,0.7991304347826087,10.297908782958984,0.3295652173913043,0.03896236419677557,1.0030680716139204,0.03896236419677557,-3.0759420289855015,0.9284548899046696,3.0759420289855015,-0.5376060184148104,-0.3530061043364664,-0.3530061043364664,-0.8906121227512768,Deep
1meq,GFP,C,985,14.690463066101074,52.69565217391305,12.978455543518066,51.25391304347827,14.444174766540527,37.32855072463767,14.33686637878418,41.09594202898551,10.981351852416992,0.769565217391304,8.259937286376953,0.3595652173913042,0.10730838775634766,1.0074847867672914,0.10730838775634766,-3.7673913043478393,0.9083269267391255,3.7673913043478393,-0.5094991357958883,-0.29387722814708256,-0.29387722814708256,-0.803376363942971,Deep
1meq,SUMO,N,985,12.696117401123049,50.21739130434784,7.431152820587158,60.261739130434776,14.930965423583984,47.38695652173914,10.214198112487791,52.590289855072456,10.02403163909912,0.7965217391304349,8.601364135742188,0.5234782608695652,4.716767311096193,1.4617853755283554,4.716767311096193,-5.203333333333319,0.9010590482069487,5.203333333333319,1.3861125493832795,-0.17108349406944942,1.3861125493832795,1.21502905531383,Deep
1meq,SUMO,C,985,13.546409606933594,51.43391304347826,11.67100715637207,53.30695652173913,8.242364883422852,53.81536231884058,9.173410415649414,52.78507246376812,15.483729362487791,0.76,10.847254753112791,0.5317391304347825,-0.9310455322265625,0.8985060637166913,0.9310455322265625,1.0302898550724606,1.0195185837014746,1.0302898550724606,-0.1707422919790735,-0.5279388411658793,-0.1707422919790735,-0.6986811331449528,Deep
1meq,GST,N,985,15.026813507080078,41.44913043478262,14.370100021362305,47.3391304347826,9.671708106994627,50.94724637681159,12.929403305053713,43.50652173913044,12.808524131774902,0.7617391304347827,11.82287311553955,0.7282608695652176,-3.2576951980590856,0.7480397879780151,3.2576951980590856,7.44072463768115,1.1710255000916068,7.44072463768115,0.7860781000062628,0.02024570119604727,0.7860781000062628,0.8063238012023101,Deep
1meq,GST,C,985,14.219687461853027,41.062608695652166,13.937104225158691,40.58739130434782,14.21231746673584,37.56434782608696,14.127480506896973,43.85362318840579,7.6730055809021,0.6808695652173913,9.220477104187012,0.4221739130434782,0.08483695983886719,1.0060051018861749,0.08483695983886719,-6.289275362318833,0.8565848177401766,6.289275362318833,-0.5187403725769232,-0.07821980316879053,-0.07821980316879053,-0.5969601757457137,Deep
1meq,MBP,N,985,12.461912155151367,34.68521739130435,9.98280906677246,36.08521739130434,10.053214073181152,46.78942028985507,13.875330924987791,46.27913043478261,,,7.702868461608887,0.4195652173913044,-3.822116851806639,0.7245386886648253,3.822116851806639,0.5102898550724646,1.0110263492481038,0.5102898550724646,1.0181930401773283,-0.5724063338859593,1.0181930401773283,0.44578670629136896,Deep
1meq,MBP,C,985,10.363288879394531,38.10652173913044,12.4147310256958,36.632608695652166,10.071635246276855,49.169710144927535,12.316488265991213,50.44739130434783,7.524844646453857,0.6595652173913044,5.2362165451049805,0.3382608695652174,-2.2448530197143572,0.8177359510898138,2.2448530197143572,-1.2776811594202968,0.9746729984170622,1.2776811594202968,0.36955297190696296,-0.5067833199637667,0.36955297190696296,-0.13723034805680373,Deep
2kns,no_scaffold,,3,7.4083662033081055,78.3821212121212,,,8.586827278137207,89.46131313131313,,,7.830278396606445,0.8915151515151514,7.748733520507812,0.8948484848484849,,,,,,,,,,0.0,Medium
2kns,GFP,N,3,11.240777015686035,43.78515151515152,11.995492935180664,37.72515151515152,10.76703643798828,30.59292929292929,10.56134033203125,32.21292929292929,7.358397483825684,0.7506060606060607,8.45717716217041,0.3415151515151514,0.20569610595702947,1.019476325872501,0.20569610595702947,-1.6199999999999974,0.9497096341264566,1.6199999999999974,-0.46903779067901014,-0.4775101265956432,-0.46903779067901014,-0.9465479172746534,Medium
2kns,GFP,C,3,8.149837493896484,58.599393939393934,8.248858451843262,59.69878787878788,9.59714412689209,47.52646464646465,8.639829635620117,48.67595959595959,7.942305564880371,0.7539393939393941,4.27275276184082,0.3042424242424242,0.9573144912719727,1.1108024731558566,0.9573144912719727,-1.1494949494949367,0.9763847501099834,1.1494949494949367,-0.1599393438343719,-0.5177450879573641,-0.1599393438343719,-0.677684431791736,Medium
2kns,SUMO,N,3,8.626496315002441,56.42545454545454,8.347612380981445,72.69181818181819,8.324848175048828,45.242828282828285,9.124664306640623,49.92121212121212,8.050003051757812,0.7566666666666668,9.994532585144045,0.5321212121212121,-0.7998161315917951,0.9123456924316968,0.7998161315917951,-4.678383838383837,0.9062846505604791,4.678383838383837,-0.22470957738490183,-0.21597423992536469,-0.21597423992536469,-0.4406838173102665,Medium
